No,Admin,Address,lat,lon,date,Data11,Data10,Description
847,田村市,常葉町早稲川根子田,37.397508333333334,140.68528055555555,5月11日,0.1,0.12,県道112号線沿い 根子田集会所付近
848,田村市,常葉町早稲川宇道(1),37.397483333333334,140.67816666666667,5月11日,0.09,0.11,県道112号線沿い
849,田村市,常葉町早稲川宇道(2),37.396522222222224,140.67286944444444,5月11日,0.1,0.14,県道112号線沿い
850,田村市,常葉町早稲川上遠野,37.394999999999996,140.66989166666664,5月11日,0.09,0.1,県道112号線沿い 早稲川公民館付近
851,田村市,常葉町早稲川石倉下,37.39440833333333,140.66426944444444,5月11日,0.08,0.1,県道112号線沿い
852,田村市,大越町早稲川五条,37.391102777777775,140.65602777777778,5月11日,0.11,0.08,県道112号線沿い
853,田村市,大越町下大越百目木沢,37.39519444444444,140.64780277777777,5月11日,0.08,0.09,県道112号線沿い
854,田村市,大越町上大越百目木沢,37.3942,140.64121388888887,5月11日,0.09,0.09,県道112号線沿い
855,田村市,大越町下大越上田,37.39757222222222,140.62296111111112,5月11日,0.07,0.08,県道19号線沿い コメリ付近
856,田村市,大越町下大越川向,37.39521111111111,140.62464722222222,5月11日,0.06,0.08,県道19号線沿い
857,田村市,大越町上大越町,37.38891111111111,140.62730277777777,5月11日,0.06,0.06,県道112号線沿い 湯田橋付近
858,田村市,大越町下大越新田,37.396169444444446,140.60838333333334,5月14日,0.09,0.1,新田橋付近
859,田村市,船引町椚山道崎,37.3952,140.60293888888887,5月14日,0.09,0.1,県道57号線沿い 椚山橋付近
860,田村市,船引町門沢山崎,37.39496666666667,140.5909777777778,5月14日,0.07,0.09,県道57号線沿い
861,田村市,船引町門沢直道,37.387772222222225,140.58587500000002,5月14日,0.09,0.11,県道300号線沿い
862,田村市,船引町門沢新舘,37.38536944444444,140.58861944444445,5月14日,0.09,0.09,県道300号線沿い
863,田村市,船引町堀越新田,37.398575,140.56813333333332,5月15日,0.08,0.1,
864,田村市,船引町堀越原,37.39625,140.57100555555556,5月15日,0.07,0.08,県道57号線沿い
865,田村市,船引町堀越堂庵,37.394930555555554,140.58055833333333,5月14日,0.09,0.1,県道57号線沿い
866,田村市,船引町芦沢下関,37.39215,140.53393333333332,5月15日,0.11,0.12,消防団船引地区隊芦沢分団第3部付近
867,田村市,船引町芦沢久保田,37.38492222222222,140.53640833333333,5月15日,0.12,0.14,郡山市との境界付近
868,田村市,都路町古道細田沢(1),37.38191944444444,140.80056944444445,4月20日,0.16,0.17,国道399号線沿い
869,田村市,大越町早稲川牛塔場,37.373761111111115,140.68259444444445,5月11日,0.07,0.07,
870,田村市,大越町早稲川前田,37.38097777777778,140.66831666666667,5月11日,0.09,0.08,"県道381号線沿い 早稲川多目的交流センター
付近"
871,田村市,大越町早稲川宮ノ前,37.37941388888889,140.6703,5月11日,0.08,0.08,県道381号線沿い 宮の前橋付近
872,田村市,大越町上大越白石,37.37708333333333,140.63864166666667,5月11日,0.08,0.08,白山コミュニティーセンター付近
873,田村市,大越町上大越元池,37.38088888888889,140.6333138888889,5月11日,0.06,0.09,県道19号線沿い 大越小学校付近
874,田村市,大越町上大越寺前,37.37425,140.627125,5月14日,0.11,0.11,
875,田村市,船引町門沢中山,37.37311944444445,140.60029722222222,5月14日,0.11,0.12,国道349号線沿い
876,田村市,船引町門沢深山,37.37233611111111,140.58525277777778,5月14日,0.1,0.11,
877,田村市,船引町堀越若宮,37.3825,140.57014444444445,5月15日,0.1,0.11,
878,田村市,大越町早稲川鬼五郎(1),37.35673611111111,140.68096666666665,5月11日,0.09,0.1,
879,田村市,大越町早稲川鬼五郎(2),37.36415277777778,140.67741388888888,5月11日,0.1,0.1,県道381号線沿い
880,田村市,大越町早稲川鬼五郎(3),37.35823333333334,140.67607222222222,5月11日,0.09,0.09,県道381号線沿い
881,田村市,滝根町菅谷(1),37.35158888888889,140.66873333333334,5月11日,0.09,0.1,県道381号線沿い
882,田村市,滝根町菅谷(2),37.35154722222222,140.6599138888889,5月11日,0.09,0.09,県道381号線沿い
883,田村市,大越町上大越曲田,37.364586111111116,140.63860833333334,5月11日,0.09,0.1,県道19号線沿い 鬼伝説の里石碑付近
884,田村市,滝根町菅谷石神,37.35596388888889,140.63890277777776,5月11日,0.09,0.09,県道301号線・県道19号線交差点付近
885,田村市,滝根町菅谷椚塚,37.35525555555556,140.64052777777778,5月11日,0.08,0.09,"県道19号線沿い 消防団滝根地区隊第1分団
第1部付近"
886,田村市,滝根町菅谷入水,37.34964166666667,140.6469861111111,5月11日,0.08,0.08,入水鍾乳洞入口交差点付近
887,田村市,滝根町菅谷矢立松,37.35516666666667,140.62694444444446,5月14日,0.1,0.09,県道301号線沿い
888,田村市,滝根町菅谷猿内,37.355105555555554,140.62922777777777,5月14日,0.09,0.09,県道301号線沿い 猿内集会所付近
889,田村市,大越町牧野鍛冶屋,37.36281388888889,140.60703055555555,5月14日,0.09,0.1,国道349号線・県道301号線交差点付近
890,田村市,大越町栗出植木,37.361075,140.60664166666666,5月14日,0.08,0.09,国道349号線沿い 植木橋付近
